word,sentiment
最惨,243.794015
呦,273.8524742
蓝,276.3980518
胡瓜,884.9287376
全部,127.3404813
下去,159.7555463
喵,99.22830128
小伙,339.3189806
太阳,143.2945807
植物,213.1576146
归来,628.5533158
进去,37.47768917
三岁,116.3320944
反正,36.10957624
够,235.9427224
咖啡,837.0302118
听说,141.244903
昨天,-39.80926942
明明,127.8076665
皮肤,132.7295598
扔,-50.73092729
拥有,228.3297825
模仿,179.7985903
怪,65.91955292
吃瓜群众,163.4183212
经历,158.991734
上学,99.14167214
来看,93.98030148
一辈子,289.3729394
开学,55.80102359
味道,267.751768
就算,101.4137049
不让,42.99411239
善良,442.8945905
男孩,230.6943673
缺,-8.08659861
啥时候,73.92280905
绝望的凝视,176.8746365
我想静静,-26.11474592
娶,179.6167667
水,57.64583947
酱,49.29580265
青春,224.5111942
美好,375.714824
下来,89.32491745
不香,37.25087448
表情,249.9880225
互粉,515.5311944
杨,163.7532371
选择,203.3680789
少女,206.7809599
西瓜,382.2617057
拉,49.81679953
能量,427.0333531
未来,306.2480233
上面,41.30819836
真棒,606.1438294
发型,227.9821489
效果,168.747993
鞋子,109.5276774
上班,15.32699039
红包,324.9433323
去过,105.3125658
理解,96.74708696
老子,88.30103138
阿姨,267.4728712
狗狗,336.2165945
傻,123.4364323
收藏,189.0513064
懵,213.2792065
情书,400.9182962
伟大,471.6206178
地球,225.8253143
摸头,413.2876769
看来,99.51572006
颜值,361.6799623
白,188.9922256
算,71.54914276
追,-14.36586668
进,-25.98602201
对面,11.04809276
早,62.84286811
吉他,131.1333434
好样,629.3535132
亲,254.2151882
学校,128.1733168
高手,359.7677725
原因,25.57377019
情况,69.41216169
出门,87.79849064
欺负,89.93053831
惊呆,146.57091
接,306.9824
祝福,412.9579615
大人,100.6511901
兔子,97.41313872
恐惧,565.1337882
贵,97.63754946
全是,108.0858224
好玩,264.6477944
无,195.9215686
飞机,-16.61163029
不看,99.00357885
差,166.805238
厕所,-64.35867949
闺蜜,83.15591395
包拯,-51.45638587
专业,85.41157233
背景音乐,146.9046502
当年,134.9139504
河南,261.5201585
讨厌,211.605728
照顾,371.7576004
胜利,505.9795332
感恩,454.6206387
意大利,244.4460438
快点,34.94302455
早就,107.6435045
妹子,214.2934017
微信,93.8452585
毛病,137.3050634
二,59.53490884
吓人,186.412172
太棒了,450.2329159
啵,188.4005745
小时,-25.84184238
三,119.7448277
作业,34.34422483
真心,300.4466839
生气,167.4314859
下面,195.9353706
家庭,208.9987782
太帅,293.9577156
国外,133.5986161
公主,154.4719295
草莓,78.22730366
好不好,15.64381066
曾经,151.6202151
愿意,201.2309456
对了,452.6699444
战场,167.1408952
奶茶,33.92276331
小小,142.6195362
路,105.3029112
广东,161.484758
成为,217.4383162
皱眉,172.1458882
珍惜,220.1708684
难受,199.3044581
回去,-73.81322004
包,102.4397187
我刚,82.71545013
嘴唇,618.6251964
对不起,152.782049
身体,259.5551009
两,175.7254866
美美,533.8305206
饿,102.8810082
没想到,114.4102676
便宜,133.8623426
没人,62.22687867
学生,223.0499291
憨笑,489.0490988
就要,55.03324221
确定,47.19504202
病毒,135.6994946
没事,138.0280207
撇嘴,13.70854722
滴,227.3707144
暖,294.1986292
红,173.9898634
废,171.5754357
假,96.56633656
强,251.9063317
爷爷,215.1125162
斤,105.5166472
樱桃,199.3346754
垃圾,0.797777304
过年,280.74651
离开,137.028811
男孩子,193.4336161
顶,161.2639313
飞,105.269209
求翻,219.6545514
粮,106.6953974
亲爱,336.1157958
说实话,186.9708847
中间,91.20559635
城市,164.9203829
呜呜,200.678374
道理,345.6400083
戴,58.88310564
可怕,273.7416175
建议,91.3422833
吉林,365.7997111
上海,174.4900211
集,-89.12826843
我来,136.0140524
设置,43.89411881
是因为,165.6990197
去年,1.391471513
是否,124.6720119
酒,70.42095296
闭嘴,67.08953219
太难,140.1691123
全家,407.8102545
天才,226.666039
正常,98.45841939
肚子,81.48545138
春晚,13.18026495
马云,287.9918996
嫂子,-56.80387907
实在,195.9205314
抓,79.22907814
好久,101.4591728
眼泪,113.3845366
医院,87.99461
热乎,45.96419954
一口,7.574517727
用户,164.2017767
抖,115.7009199
全世界,248.2926841
本人,121.8586139
做到,199.8068758
下载,8.992023079
奥利,148.8515632
腰,170.3523278
叔叔,230.9179173
活着,249.2212648
上去,140.607245
忘记,109.9900931
人类,183.3415832
美的,335.9501669
一遍,54.45073572
我能,83.67071777
猪,112.7110379
半,205.2153214
难过,164.1884704
付出,416.6873968
夫妻,281.4525015
捡,6.244606964
刀,88.0045516
四个,7.258190887
委屈,94.68930982
眼前,199.80769
事情,203.9546704
大学,108.8508121
练,47.18715298
二哈,203.2291282
工资,67.79504339
面前,192.1771479
约,-144.311665
警察,156.9451916
新年快乐,328.7566309
东北,288.713356
关,125.375295
酸,85.66905746
身上,63.62836021
习惯,154.9809174
傻子,41.84072257
广告,184.669828
分享,256.8140702
泰国,95.36508693
多久,-8.740808008
今晚,116.3330113
恋爱,112.788163
一个月,-107.2139037
大金牙,243.031903
干净,265.093284
上次,39.02058535
在座,117.9295531
办法,68.30298165
几年,56.570032
皆,265.0537867
浪费,123.5853044
抱抱,257.8837532
输,137.8947374
咯,181.0036327
一路,271.8148776
猪头,150.1860126
粉,167.4321873
可乐,41.01848875
味,109.4137195
表示,147.9138145
鞋,79.47306642
秒,104.4111336
就行了,158.321596
咬,49.21410448
全,148.1727026
反应,54.97017515
区,118.5017986
了解,152.0967004
哇塞,211.5519644
一部,115.0119968
得意,439.4849657
苦,194.1689535
能力,196.5310514
第几,-128.446712
师傅,182.3606467
汉服,148.8042018
结束,42.81122149
梦想,171.8588494
社会,112.8779557
这次,154.3298777
没错,157.24905
九,141.4363035
烊,117.6866824
说明,151.8147051
友谊,433.8334689
老人,269.5549054
演技,343.7177298
教育,277.1635777
末班车,275.140025
穷,152.1711518
偷,1.660668431
吐,150.405172
记住,236.5666688
第二个,220.0648989
跳舞,285.4520451
特效,169.6901871
接受,188.8183715
原唱,228.3345599
剪,134.3094787
嘴,166.8419085
踢,76.4741247
看起来,304.6313042
外国人,77.9115007
狗子,110.7529776
和平,34.53830808
外面,69.75118038
骂,67.27815255
减肥,118.4070725
数学,235.386183
剧情,111.7222157
十十,320.824375
集美,60.0221194
叭,203.8552712
关键,55.75419333
开车,44.84783917
一套,87.04394809
洗,130.4320304
嘿哈,243.0036074
有钱人,144.1199679
真好,382.5423518
窗帘,208.868751
嗨,207.4983122
累,171.9459704
小宝贝,363.4322072
生命,278.2370339
块,3.399011146
默默,166.7300608
舞,302.9309209
想想,137.9640872
玩意,113.345637
善待,167.7002964
骗人,84.78422803
凯旋,489.8366907
技术,183.680391
泡,47.76410905
一张,159.3386301
一对,293.6961669
棒棒,490.7837787
灯笼,719.2403014
身边,141.2099244
耶耶,358.1100779
版本,180.9307095
配合,293.6443409
十年,172.9008526
呆,83.23734255
躺,28.4155221
紫,145.8006626
树,93.93556473
代表,301.5108547
自由,145.4036275
砸,86.29544033
一场,178.4637492
毫无,242.256324
照片,122.1656182
考虑,66.76853869
半天,42.84116081
陈,172.3273693
一首,257.6524171
乱,27.31096834
佩服,344.2487526
裙子,127.0673485
信号,80.16702759
仓鼠,111.3807722
奋斗,269.0674876
仙,185.1925596
全网,228.4453793
配,201.9721887
正在,61.15225263
简直,240.1826308
唯一,175.4258575
遇见,223.8857102
眼里,180.159875
伤害,119.2115425
我怕,51.27986985
力量,339.527467
一把,98.04151909
快递,144.6120303
不带,65.45523338
从小,216.1778579
噢,260.2849373
蓝色,225.7986917
冷,203.795282
喊,174.8266159
麻烦,75.72902559
牙,56.70092089
家长,141.0205011
沾,61.3080787
马超,98.33993456
曾,183.5611845
心情,141.6170159
有种,227.2166789
没用,76.47586385
配音,177.4472783
莫名,250.5203118
放在,1.296729753
温暖,279.6801457
星河,117.8064766
无聊,95.47235602
不信,97.80222077
嘻嘻,158.1029066
一群,165.8044009
同意,226.2600583
橘子,100.3081513
多次,69.59705007
决定,170.6339472
爆,231.8239039
皮,61.27140271
后续,84.80640732
红旗,177.2129507
运动,191.3125749
五,157.342534
神仙,144.7552259
生日,134.297635
鸡蛋,21.03088396
情侣,158.4745037
装,94.18268042
活到,198.1154923
套路,114.8119335
慢慢,110.9788191
语文,164.9248642
母亲,228.7684893
国内,142.0412351
亿,184.5180809
再也,43.73133973
鼠,277.1857413
买个,83.98904495
元,116.1190999
担心,183.6320634
热巴,192.7344185
嘞,223.1849345
无敌,273.1960488
宝,196.6353639
派,118.3548385
想法,153.6570486
雪,47.87351138
儿媳妇,168.1582903
内幕,12.91330864
不少,162.1222879
外国,192.973371
恐怖,236.6564029
派对,581.857666
头像,133.252878
穷人,153.6261997
乖乖,206.9069268
听歌,46.46216241
大大,107.2253757
左边,232.684697
风,210.4761213
历史,121.450572
方法,107.6288859
女主,137.2371182
吐舌,77.17537566
得到,161.725502
发生,107.391874
搭,154.4092059
实力,184.1954519
心中,310.1043676
做好,182.5690599
绝,229.0973568
球,128.1169929
山东,261.9308637
杀,79.55383255
用来,43.32924797
伤心,105.2283394
没钱,67.61876713
太漂亮,351.5902066
小熊,125.9500589
随便,80.16942879
进来,43.05145165
春天,227.0655319
沙雕,186.4409226
唱出,239.4376968
血,246.2356973
广西,165.6470786
看不到,7.809151387
大佬,140.5730658
加班,50.4163623
自豪,403.1957945
萱,252.6187519
红尘,219.6657486
认为,111.3212981
年龄,202.5788737
地址,75.80098562
下雨,88.49646302
最爱,214.1686205
挖,34.30430777
主持人,162.2171373
合适,177.2147871
心酸,260.2744812
陌生人,259.426425
毕竟,106.2168465
点个,372.3988634
风景,243.3297844
一半,106.2241427
版,116.3426098
放下,56.6954311
失去,135.9747549
表演,220.551425
一家,190.0027239
医护人员,290.3508345
一脸,171.1870235
爸,141.967579
拍照,119.6004979
害,134.6065312
一位,203.3363276
精英,68.79767527
到位,313.9292365
千万,70.23205934
仔,154.0393854
叫做,262.8199321
嗓子,279.3979361
承认,193.7239355
蛋糕,372.1024827
选,115.960991
吓死,46.90105253
虫子,106.7986216
果,64.49688721
背景墙,198.4315471
卡,91.85510118
身高,88.78838264
领导,367.6481988
刘,186.6106795
疯,89.47547814
码,80.26954187
不住,65.51407954
这位,279.6699368
花花,265.7017565
传说,143.7831105
几次,27.07401321
赚钱,71.08319914
北京,163.2102629
有时候,138.7334345
徐,166.7072037
课,90.58956345
整,167.1757581
安安,218.0480662
啤酒,319.9574767
生病,106.0264949
电脑,35.19201261
气,148.6699419
舔,49.75572576
存在,149.1180743
貂蝉,175.1423393
动,89.44303545
哥们,135.0010825
多人,143.6153315
整个,99.76738155
布丁,215.4155675
瓜子,89.08472695
泡面,81.80903908
家人,238.0800296
速度,127.2866534
激动,218.1452528
贼,172.962045
辽,301.9236404
精彩,247.6798304
七,133.2327264
同样,179.9411623
搜,14.27928018
蚊子,93.97582902
放心,137.0442908
回忆,187.1486495
耳朵,192.0682814
自信,204.8861867
逗,280.2953684
头盔,154.9565367
农村,187.2520169
重庆,52.82482868
湖南,250.7080846
小孩子,198.8889355
迷你,50.60117783
郭,420.4535006
背景,159.9454449
兔,131.4191859
原谅,87.66689996
一声,173.8892859
耶耶耶,287.5858249
熬夜,108.0681246
蛮,278.794811
老乡,278.0706051
文案,130.0479157
主播,136.4444771
拆,107.1773504
影响,115.5828889
羊,146.8035421
时代,189.138309
拿走,189.261346
司机,152.1578128
喔,130.51769
在线,162.5387662
画面,220.1569146
刚好,132.6991983
见到,122.2574386
舞蹈,290.3148488
五个,109.7286574
违和感,213.9418375
绿色,174.475003
一段,142.8524652
证明,190.3000149
受,122.2327217
云南,304.7419348
姥姥,319.6380956
万岁,436.6648972
乌龟,81.36844081
姐,169.4392267
完全,139.3098039
日子,154.9652043
久,105.211241
完整,151.8897563
瞅,104.5636083
炸,103.9305294
不可,154.9714409
猜,117.4987202
不好意思,95.79519435
回头,116.5159083
果断,174.5071358
房间,119.4832939
不知,181.5551437
口红,49.8709758
下集,45.38554158
夫人,114.8060335
抽,65.69598764
你俩,180.3072308
体验,89.42235991
惊雷,164.6202015
方式,185.984341
双胞胎,226.559518
董,394.3782452
剪辑,61.70239808
宽,114.5705745
重新,88.95257391
炸弹,218.7104825
公司,121.8508685
红心,246.0838377
耳机,79.91997978
失望,152.8831151
第一眼,71.44696412
控制,161.5919752
错过,91.50647387
毛,89.21843929
图,121.206155
没过,55.2420345
内,77.99253479
弦,129.2212637
感受,87.88977255
高兴,241.1721377
老林,161.9974363
隔壁,145.2413551
啾,142.9584628
下坠,57.02951966
一块,119.0945352
基本,112.3968142
注意安全,275.9033255
脸上,78.26833678
舅舅,155.7496321
保存,77.51981242
白色,155.23856
清楚,182.8699298
系列,134.3159876
晚,104.5912308
熟悉,213.7574474
谣言,250.9019401
纸,140.5184718
瞬间,141.2254081
早上,24.38983931
拼,119.1113596
找个,163.4272792
饭,96.40291822
以上,195.4876502
位置,38.27849944
嫁,160.6081696
娃娃,127.3453771
熊,89.34478517
店,93.06869944
礼物,449.0001302
霸气,312.5129945
严重,98.01610766
待遇,180.5402622
钥匙,27.63952372
软件,21.53547924
这辈子,152.0491646
撩,171.7399852
没什么,160.3906409
做梦,68.18943939
一模一样,140.3029034
父亲,238.8129027
故意,132.6633278
捏,142.9732784
好羡慕,153.4200015
赵,165.8411981
长发,208.6072026
会长,162.3715455
被子,136.3765868
韩国,115.8317299
撒,85.52088695
剧名,116.7796056
学长,112.33834
发货,49.8226122
介绍,122.0866402
遍,81.5027492
面,102.6087486
经典,210.2372031
门,101.6198787
真美,237.8456434
歌曲,213.067493
转,106.9202077
壳,-80.4935422
尬笑,110.5074995
孤独,179.978361
嫌弃,132.4542619
转发,228.5076713
暴起,320.5936878
小学生,137.4424022
喝酒,66.70025619
跪,151.6716064
重,110.1829593
功夫,180.7875899
没见,111.0949575
女装,152.6402756
山,125.5516818
京东,255.5221156
