,sentiment
猜错,11.828447374743437
洗碗,21.81360826001574
项目,20.02236825326427
优势,28.47750840861051
胆子,17.975921205754695
茅台,19.220634697876264
先森,10.313561377109906
毛钱,10.566027229937479
骑车,19.3969376747512
当场,16.0944602860533
牛逼赞,16.23100322066243
分析,19.1440355775211
才刚,17.291878730780603
救人,24.818611908508565
撸,15.844901299311976
一段时间,12.870688263903723
拍抖音,18.3262824143671
校霸,13.497979029403472
潮汕人,15.998296321217465
直说,11.124840278567056
心爱,17.490783329015503
拍出,18.769921209827064
闭眼,20.098173958519368
恶心,19.05866258132854
当地,27.046869830892888
小兔子,16.71998370998748
多天,15.114455362264295
神龙,18.449315033983495
独立,19.53827268208598
自已,21.74648404534547
睫毛,16.00062007233329
小男孩,19.47113088725822
瑶,12.869698320207718
境界,25.950781493656333
不当,24.10644494471323
变老,15.99847724139921
学了,18.10026795538798
战哥,15.527041619170134
最起码,20.888712347853915
评价,15.974857755830538
刘德华,20.882315844406207
憋着,12.553785223660693
我行,15.208612836433765
远远,15.77581465465946
少林寺,16.58517077261018
早已,27.414147113075536
助手,8.45625087961321
四射,22.005373588262245
优美,28.963048029721815
象,11.712445119090455
六孩,28.5463394858168
发过来,17.054800659117777
孙悟空,21.59060893258546
圈圈,20.104488740850513
五块,16.782543986047756
费劲,17.83883610067754
肌,16.55073556914681
我练,9.739842988409704
顺利,25.185171051206385
平方,16.764917955158566
美腿,15.254737782891162
喝完,13.85132126060276
产生,30.617819578422967
红衣服,23.523780492348344
正常人,15.828581223621537
品味,17.42317658935565
小龙,10.657446196268761
做过,15.5969045464335
人多,17.488629382090135
德芙,16.775558883919036
放学,19.307307581843673
一画,19.88713447054002
水鬼,19.407374285980033
酱油,12.893656497108523
浇,9.806994002314436
走向,28.727154358225498
朱婷,18.72726092125928
命令,13.493836500325859
盗墓,18.271780983149263
知足,23.611485270079164
圣贤,19.66301755478213
商人,17.762438380789618
长命百岁,29.145002261400776
留言,13.889386903766473
央视,19.39063360199367
做得好,21.141416988851606
女娲,16.781962344490445
乖宝宝,25.38662830909747
人见人爱,30.260762886529534
耶赞,19.709691200378202
不夜城,27.719778366625416
衣,22.472620367865403
伤悲,17.72116066396373
瘦子,17.220339085183305
封号,17.824976542677764
长丰,13.485107315376812
奉献,23.783957490633583
数列,22.73031435186298
麦片,12.724441644662285
负担,17.11933389928024
冰箱,10.003515709281903
争,21.472455452290227
来得及,5.7893929335254555
于波,18.14743000716659
婚后,15.214588224267402
邮费,9.779297539159701
唯独,24.815442916644187
要养,15.723609877743225
微胖,24.320116810180096
加班费,21.048933401149483
一路顺风,28.73562435774333
攻略,17.70084514844148
毛衣,15.460997989995464
当妈,17.222277638772525
黑炮,21.72224935610318
车平,20.86625724024672
六进,29.59929905367646
没听说过,26.23147857132436
尊敬,18.875524306424516
认,16.225545481579115
缺钱,11.702655719993352
小奶,12.750726591120001
看病,19.858496059465
剧中,20.84157927312686
锦,22.29547416251508
坦克,16.880954407452275
顺产,18.098335590608876
洗衣服,17.815299702212002
头胎,20.703824839520713
张萌,22.617340839930737
不笑,15.471550829429008
孑,19.209929021461342
看书,13.888376642498702
第二套,10.474147176947934
净化,32.59516795389602
漂,21.380502457653364
版型,13.877057656637039
改行,12.789581867665113
晃,9.17002538768298
黄真伊,20.534370919103115
播出,23.936097327638954
第三季,11.073628699541123
题目,16.400180750175924
尹,16.398884470638183
一剪梅,15.861991831224694
千金,24.08343814919624
球迷,21.36050667594793
那女,16.93381207048906
刀片,7.272794978426347
蜜桃,13.524465507516222
小耳朵,17.499150337756163
富豪,22.041396056766356
对线,17.21001013396826
好坏,19.964002182440108
军师,14.503465378978365
一分钱,14.767870166592722
下课,15.755782326348147
暮色,8.836905061310173
败笔,16.68323268461046
何润东,22.138895868846113
遇上,24.401004967043534
爆头,36.2455826287363
眼眶,21.48302519981814
太深,14.31686581936307
挥发,10.905758857000702
实验,9.332022101194758
一组,19.805268318151718
南方人,13.203978489410515
撒狗,10.385454938302587
玲爷,14.670105916675105
静,15.27960449225132
晓,14.779496211562645
枕上,29.56814951262755
想开,22.89545946496178
万事如意,33.06347564670219
白车,14.535803619999495
坠入,22.186358845556185
张柏芝,25.05785397466485
小队,21.103674720308206
后羿,24.1596993751193
狙,16.008279148287343
菱宏光,14.12110860110723
暴风,25.193065415100623
撩妹,13.513995930068035
风云,28.850917780585632
合拍,20.912795554892078
同年,20.11215776295736
英语老师,14.057431529578874
馄饨,16.30656947837185
詹,20.25092447519458
电影版,16.38053000565359
惠州,21.939098594661402
双色球,11.696705353350813
六郎,16.209638766950007
冰妹,14.701780280901826
微微一笑,21.494555052393054
霸王,22.533009655967806
收缩,18.9633495074576
五杀,14.997438392268007
紫薇,24.33650775311392
噔,28.835842828654982
小屁,13.71104797766382
鞋盒,13.344854732647232
九亿,17.793832917198863
我考,10.007408776129566
漫长,19.100994354362363
出血,16.848930728851908
发他,11.492524283422915
整体,15.625195250434508
可否,15.058329834338853
拉粑,19.236858488973734
抓紧,14.552582646059093
沙,12.499219143175258
街舞,14.567088390682464
清晨,12.661656191205754
灰色,14.439564439660302
王思聪,12.35001104117213
过客,13.208703780513982
不爽,11.525500830456632
诠释,21.57992313087991
众生,19.275720406291875
深夜,11.51009344281665
认得,12.454510713824913
我愿,14.886201295901698
顺风,17.079512159736982
火箭,20.82747796247403
蝙蝠,15.956574519699611
彤彤,15.438603095119618
趁现在,15.013842123839787
吓一跳,10.775726421535545
氛围,22.498624623955152
看不出,17.23845873952955
做锁屏,12.484468805473536
不冷,18.98605485803136
浓,15.805059562691365
几部,22.264431226997615
阳,10.832840990004868
繁华,22.170503665783766
佳人,25.425996001578586
文,22.158400838220075
手臂,13.088180817502282
铭记,28.271641367414635
迷路,16.65461203150643
音质,19.96676018131175
看点,13.676443274677817
狐狸,19.799756198722747
爪,17.46465325087243
教训,17.19564989596781
想不通,15.233903135461029
程度,22.254280826917096
终,19.90710817521463
凡事,22.077644259598173
唯美,20.330864237515804
十八岁,15.041202603524507
十几万,19.427494460975588
没火,21.635571206285388
小欣,18.811275715755542
所说,21.070991927635326
该换,12.842402865405182
拉屎,9.16729347335556
经不起,30.654914048357604
闲着,19.44721402514937
好气,11.6802693687719
重复,11.397089565548931
路线,16.830272955618714
长成,13.070260712465835
惊人,18.848737097026653
几百万,16.873087952529445
当代,26.61283689195675
永恒,17.848261923279768
价,7.965438189840436
酒窝,21.1855132467797
水泡,15.604716383384389
反复,15.31996548530672
无知,17.28192562452042
情景,15.401146326394365
琴头,10.8047445392985
掌声,23.8194235012935
不乖,11.72777560996205
串烧,17.826946779518913
脑,17.29213130492434
拖把,13.816144278541191
活岁,14.140872946390571
淑芬,10.714327264232343
鲻,22.062602285676398
多喝水,16.590661519424767
找对象,10.960305322572015
总有一天,20.086005652132243
寄给,24.66952089726559
瞒,13.040990652714033
很想,21.292402810152907
难忘,18.037632136935088
廾,18.02243413395262
住院,21.053026140706777
佟,24.338304016758087
燃,15.647962626028342
罪,17.999882837573224
情感,20.068777920222846
哥们儿,21.473843159046055
来首,20.599090890350915
掐,16.714567384635366
劫,11.093218574484531
陪你到,18.111562772050853
串,9.706625850233173
特色,18.292111167364624
临时,18.580801353595433
恶魔,23.670574481097816
疼爱,18.662735508196818
相看,27.418754949626518
身在,20.08278816653088
林子,18.651965945910373
余年,26.108997480704403
小可,14.511468963858956
初夏,15.220371567534546
精髓,21.883555126610993
不醒,14.088661907327484
那有,14.452007349144694
牵手,13.934820294219099
忧伤,16.054113670733788
宁静,13.243686672600248
为难,22.074476161089763
莫名其妙,14.934647223146484
事物,22.516371612790003
不必,25.23212081559477
撞到,14.614544832495532
元宝,21.62814050213681
洒脱,21.844518763410676
盗,15.634738456803655
暗中,22.916271885147417
它会,15.855911995544195
通知,18.569951186985946
个人观点,16.81710031258657
画风,9.717049529083571
他来,11.941210308985886
寒,17.755225760220483
斗,17.563795840203614
钢铁,11.519604923568405
福气,19.139684396449915
劲,17.781186747831136
喜歡,14.595401332332848
池鱼,12.570769095275988
挪威,21.9172732336027
三下,12.360949759318444
潦草,17.91650847788487
祝你幸福,32.80457178068765
拦,14.313922312137507
不留,15.613630891373468
范,20.25210745909107
虞,20.400120300915496
县城,13.568962484632593
袁,17.949958821860402
一响,12.344977425230189
青青,12.061221155276552
妖怪,21.773364427559862
颗,25.56724234471914
一出,12.594329418160239
卫生,23.156720833576294
本色,17.359131593343086
麒麟,19.011544879374455
樱,15.500621102374872
惭愧,17.613344306643146
吃不胖,17.207810192896318
吸粉,17.2230923756398
组织,20.906309831513326
帅到,13.621916524496337
有病,8.079566131444405
失眠,6.419101716296559
证实,14.513622979563486
辆,21.665720130706912
养乐多,10.531196476915529
捣,16.700972162081108
我差,9.502522648762483
球球,15.774041512632106
这鞋,14.858291397630447
祝愿,27.06847181970707
不锈钢,14.54648968374097
聚集,14.616728141844176
心跳,15.031701728108484
丝滑,17.15431659036829
良知,19.80123854787868
乖巧,20.96463478126726
心善,21.159709789392288
雄起,21.674208764446377
盘子,14.856648836566734
扫把,15.857275365419277
救救,23.457924214706146
被迫,15.161158103770818
迷糊,13.72685495921564
迪士尼,18.649390081171475
太远,13.80166767877682
草原,25.875377874066054
甜蜜,19.161023705647523
寿命,16.37641400850647
三百多,19.16386022415663
北大,15.639689313275394
砂纸,17.991567587036222
螃蟹,12.538783460858207
一年级,14.44082896838206
哈哈大笑,6.870316320943587
思路,17.018970656697384
好爽,11.883290225975536
脊梁,22.966707033722642
不肯,19.6425746918548
照样,24.602946995817767
空调,18.693645664700107
鹤顶红,20.12343465640639
女人味,18.07122112100334
讲讲,14.464559245685312
到手,16.479159473122998
痰,5.655618969929764
比不上,16.33434479780839
秦霄贤,13.530247038455066
二宝,18.44739884115669
旺仔,14.400451476309733
狠狠,18.297122485320713
翻译,12.59127516381006
郭德纲,24.321577698662303
四川话,21.279374846360284
消消,16.44217635827849
快递费,9.210979760475182
合租,8.856338088029684
机器人,17.469838385242532
蒸,8.784748399742476
什麼,8.430120248049992
再加,18.979936886710366
极度,19.20702970735372
很烦,13.680787792513854
命运,16.99025798362519
屯,21.079228114728757
环保,16.477452600171944
一盒,14.279656335791788
一箱,12.951100233661107
箱子,13.285942877755701
恕我直言,12.567332291644146
玛莎,12.725441399448428
太好,18.857651125458176
张艺兴,20.351685995684086
汪,17.196365839563487
成仙,10.441190161083284
三代,19.43084096894797
负,19.32323388838326
学过,16.45810349151271
相当于,20.816368242174388
梦想成真,14.951400087494791
杨洋,15.014738086268224
诺,9.955683620976881
战神,13.105797712883454
我手,21.725421894472426
部位,13.617214190501805
瞪,15.301713248039391
逻辑,24.194536919595116
不听话,20.16325046764223
皮沙发,15.075774358135213
不疼,12.828921485838713
吃法,14.963221715831466
脂肪,18.504624488972247
雪糕,15.130046527461388
靓丽,28.251422578693102
地铁,9.785325732252026
加糖,12.059451023654919
三杯,17.49167602883639
一学,17.59234679122835
坠毁,21.834857359948167
下楼,12.15852654112534
抬杠,11.788625664166151
我下,8.699542681597507
麻袋,17.594531800783834
皮卡,30.23548790027492
我岁,11.542172781785876
春,12.109234564908649
狠心,17.811036910629376
水枪,17.451428927547873
金金,18.62588978411757
肚皮,7.040986250383268
呆呆,12.074099750694018
地里,14.55585422788764
严肃,15.144116132002583
孩儿,19.526582809305125
已有,17.503691802738203
许,9.466111157538634
乐观,21.779816611163838
及时,13.535172937960432
欧美,14.009084867073007
顶级,19.28188706236845
欧洲,18.419680538860923
媒体,19.56069800663264
锅里,18.22244879255154
犯法,14.561772853383115
小车,17.183071672464074
这块,21.87118531443803
拧,17.00706649627392
钟南山,23.70273639876722
一座,21.178731950869448
我先,14.945810295822739
福福,29.216960176079247
代言人,19.673456908183454
耐看,20.35069539553209
原配,19.814504232734066
屋,19.775415686683175
丹,12.355689729416477
嘉,12.943528856082885
一丝丝,20.83737939865359
我姐,13.701044683299973
在外,10.691363204169836
练习,21.34933784430762
素养,24.0817143151896
坚守,22.980006593926685
打包,13.45133236490651
上映,19.24487451975841
想过,13.829704575805852
一万年,21.808087335726814
实名,15.335507186044602
师,16.65443826173744
武术,23.921335422632232
请假,11.648508557776672
第集,11.257565787022301
肯德基,8.525906121729756
不好过,16.19497916244955
门票,19.651941664796183
敬业,22.36199861492552
蘸,21.96531072560652
愁,15.457577000592874
太冷,17.029686497788894
进口,22.658382196073756
不干,15.605074003576984
苗子,17.21946471595427
色彩,15.965325977575528
加冰,12.006555543044716
珂,14.52361946668675
老妹,20.605818777926864
尽头,23.133694776182807
赞到,17.971101345105865
好使,18.333289718570832
琼瑶,28.752792523191182
太强大,17.51278578212233
逆袭,21.36807191777806
幸苦,28.728896649558905
留下来,18.42061391686017
这座,23.91671853798174
大半夜,8.325845587377819
小月,11.211058347850454
展示,19.541462065713723
兴奋剂,11.127137667811226
处罚,19.864519115152184
能生,14.157761667249076
一百多万,15.917830869496127
流动,29.941367474939824
难以,16.48777354065435
心坎,19.62881807156066
养鱼,23.95913414460877
下龙湾,24.124361082006693
市,16.08309076258007
建个,16.66498117793011
三国,19.749285036182002
友好,19.065483176521965
天理,27.10932117473152
最忌,28.546630719121485
满半聋,26.97209315825244
半哑,25.627301914537163
半智半愚,20.55142715696755
四年,16.01495363148794
响应,20.144328255940287
具体,17.523121532803938
损失,19.68033510923823
张大,18.424552315448345
高大,14.769130008301111
梦寐以求,17.099566190987872
挺好吃,11.689941143545486
春熙路,13.47963806349444
赶不上,16.737812953696796
滨湖,15.2215959205462
开店,15.503242676058328
不慌,19.89041075581948
颤抖,12.261101032159631
伺候,20.148128029064864
得罪,19.410440628468862
冬雨,22.8504606283124
不断,18.93288438875855
稀里哗啦,8.179299710055547
业务,11.648375782892959
失聪,11.008481503347593
很惨,17.50175698697675
绝世,10.12269118059443
来源,10.071683245923632
马哥,26.73869612888705
破坏,18.85325307576761
我加,11.629700655703164
养个,18.392614779422274
守望,23.380484809004603
瘦瘦,16.142486189558
打得,12.240592063038964
体质,25.487769817608164
五马,28.314638845187908
中路,24.36387968997294
丫鬟,11.805271061099056
原著,9.705354212783305
王祖贤,18.61299099232074
马总赞,22.860612966932493
大治,17.001763747703095
男主角,12.890931676919646
赵云,14.895635252323817
夜里,18.26665019564478
运动鞋,10.716501342752139
娘家,17.872637556912654
湖南人,11.310965451153375
出装,13.051338185260256
野王,15.30679913637298
防止,11.800840937255629
袁姗姗,10.926966672456885
惯,14.51950166316664
而活,14.214570533796792
突破,18.107645935129963
忽然,15.961763993118526
搬家,4.6378386636549145
机车,21.5284804697147
张国荣,14.533069114719385
大闸蟹,11.573847039113188
姆巴,22.743858363952917
佩,25.431531741459494
着想,22.1976821143618
聋子,13.872191150930426
斜眼,20.37463556336468
迟来,25.408062736929352
糟,16.849103921543723
加强,21.607193828991825
老夫子,16.861773438837446
万分,17.77034621492281
胜率,12.441830812924739
全能,12.266559067586046
创始人,11.253037967023042
动不动,12.965414146255585
霍,9.267428374775637
从头,9.801689294989991
外婆,12.801151225061389
伸出,17.187576492499872
湿润,24.286012986221884
吊兰,25.78283960167001
月份,18.2484569635224
小玉,17.796130627239855
相差,14.882895259761655
私房钱,10.741597696818005
新年,11.306109064683959
朱容君,18.949016297409663
情缘,19.790511114883053
红妆,30.754677016690298
寻找,19.252516036328913
鸡精,15.694562670666805
明智,20.21029678325079
还珠格格,15.495183788052659
伟丽,19.621096198990504
心目,27.53734119309911
白衣战士,20.215199732570817
成龙,14.562173836203684
花园,19.868738814694176
略略,14.549716571735452
好怀念,17.255335761762883
国赞,32.11637515435429
鲜花,24.730582309015688
重名,9.200014063205295
大黄,11.784412936193647
张无忌,15.296822269479907
天桥,26.837870925597944
韩语,19.953629705658564
黄书,14.834302334987406
球员,17.031446447785548
福福福福福,20.056845511876933
人美心,26.656646757366314
神犬,14.350777637988305
奇兵,17.326269895399275
巴姐,17.64780408697184
兰德,19.041086019260504
福如东海,37.810421277362636
爱小,12.111305794483624
角,20.950070644029488
接财,31.194011249905223
咬咬,18.305896400339186
下雪,15.006754209971955
破烂,9.938244919330739
传销,10.637706986736239
侯明昊,19.21968322450182
人猿,19.971110607371923
乳化,20.205576384072067
吉里,25.115305390936854
讨回公道,23.840437312085115
小雨,12.55374943458083
冰膜,12.197237876939178
卡哇伊,20.867008231897525
芭比娃娃,10.920220171557649
色素,5.831604035266969
无香,16.388536855438844
子鱼,20.118805764720683
小酒,13.801704033030374
火绒,13.742379129624137
英短,13.50855656825264
冷水,13.161723425347535
好受,7.757665546965923
该是,17.978790961787915
所困,24.039518502876142
加特林,20.832020863015195
限定,18.921650270830497
护,15.910800284596341
赞看,14.173677539798282
透露,28.800454336090255
慧,18.734617547497542
超美,10.355260767418187
必看,8.751438358424098
开播,12.216383144998005
迷倒,20.660347711918405
唇,15.587492873498949
没人能,23.233029205974294
别急,16.251705565863453
打字,14.648613438450475
吉,4.774777471282711
辰,10.041895135459908
做起,14.961693053733352
班车,14.559006624449475
带带,12.069089659997728
防水,12.707107477888847
成名,19.458364613896197
娇,15.474334645464747
魅惑,23.31400969830972
寻,1.3853689907446423
下凡,15.53582701336926
药水,13.603750769026156
冷不冷,10.198856417472635
熙熙,17.982967613856925
我车,14.608295863796851
跟不上,13.309067329889498
七分,20.18906530310383
别去,13.717678858073924
四十八,7.62674145582892
不喜,19.060266864213467
删,10.086996556322523
那得,12.856853911115767
配个,12.417207387824025
深渊,28.693865606154034
十几遍,10.613412164416207
动态图,9.608452546146374
搜到,14.45658868826278
来过,10.854712161739933
自拍,12.08687886210381
顺眼,13.736566439734329
备注,17.17083224054705
刘家,15.67717585818139
第次,9.261453824891516
清秀,18.473071964655905
风情,21.280812706699948
致命,18.627500825903518
流下,18.823518276513262
骚,19.038302880328107
集体,12.099593877692614
特地,12.001849467101284
发了,11.470798746374815
纯粹,14.564961173661219
养成,16.720565317315682
全班,22.36940991958221
仙儿,11.401364613611346
诞生,9.72619075876886
美不美,15.352159200480124
我敢,8.92977247879866
得劲,18.532168393333208
有木有,8.234720732259426
板,12.044890476103976
出发,14.170098331847436
绝配,15.228099524392169
犯规,10.616632029601561
够快,14.266751358255442
君子,11.061273087416483
整得,13.186730057556321
辉煌,20.011950793834373
偏偏,16.598771669333182
视觉,22.888281804166386
应用,9.90714611544145
夜景,25.003806271643118
透彻,22.006637676155634
梦醒,11.439747655368397
凑数,16.161382593459532
会点,16.3163679154302
资料,15.409005828379641
优雅,24.347524162697063
榜,10.91352453305506
起步,11.145478964106008
存款,8.766606117216098
一回,11.437092365330418
孤单,12.288787202074825
感触,22.317771759633658
三三,19.347644849463798
名称,13.81907761811712
感染力,25.12329993351447
拐弯,11.445094887531152
烫头,11.377792844628216
宫崎骏,23.973274950555215
冲浪,12.724535670489848
鸽子,13.168073016519863
顾家,16.650170310914678
二十三,16.278927609167738
爱河,12.329029578215874
刚换,12.735955495250511
不念,6.6450205241682365
小于,19.111199694559
唱个,18.750575962552922
志同道合,24.838214154655574
唱唱,16.24736568414688
脖,15.33715994829497
菜菜,8.543813021252024
摘星,8.951834374343356
真让人,20.133999755338785
杀手,20.39386501203454
尤,7.341465384073633
允,20.011102407227877
愿望,13.0359874753509
老粉,16.89780646037457
机灵鬼,7.778171825869034
分明,14.308001285320797
唱起,12.505199111232994
庄周,17.972428027302982
华,11.968916580445534
天长地久,11.757425055169
下架,11.73302370802119
抱紧,12.403381410676534
致,20.26582489316955
该不该,18.114272273689885
壹,8.706316092979687
魔术,15.825673722782579
女同学,18.49042338636675
两分钟,17.607469506960474
骚年,17.91847875063081
三分钟,9.933794926528082
翻过,12.136077169753335
憋不住,4.107953883451874
老头子,13.46788286663645
聽,12.016105206392842
强烈要求,16.39764198272308
泡饭,19.794075439576382
做手术,12.065523146450165
莎,11.251255078309221
伴,15.84710464322962
出牌,14.102861209455002
静静的,15.006081596283398
取个,9.87653355105289
合唱,16.629123007857032
入戏,15.75821277608911
属实,19.30975842826589
善解人意,14.907601146081529
投降,13.236105778069614
节,20.123148764281254
心思,15.734161556277169
更大,18.27782073755121
换人,18.785629098195688
激情,26.508715754235233
差评,12.44108056188853
好烦,8.824692794031325
龙虾,6.891357208690769
随缘,8.971164694738986
通,14.491551030840387
自有,28.605091368920583
同学们,18.060088952677802
成年,13.266903743556743
别哭,13.270484014271302
跨过,17.609488821342303
硬生生,13.509357963528776
双标,9.864193031415507
尿不湿,15.17726081169575
死死的,17.598258337707325
高素质,21.299017703821505
灿烂,16.662135515986463
岁数,13.072541557856985
想见,10.60902293022154
正宗,16.551404351277622
课堂,19.98731800816713
同胞们,18.799618508549166
绍兴,15.3001242735549
团灭,12.95332396335494
脚步,16.324361732580655
扫,8.674120894855799
移动,24.284995404046967
怡,6.971749400193769
三十年,21.100600159688845
一串,15.32758097558008
白给,15.603826616148961
一码,10.42855570739675
家门口,9.664966664667354
压抑,12.554547661377077
安息,16.3043332658796
梨,8.357441534861428
民谣,10.452831333304907
圆圆,11.943858799494132
指头,7.591160690551678
土特产,19.43790240676889
裁判,15.4458029575236
冯,5.096285017037182
帮帮,15.645464474008827
更是,24.65071870585851
放点,10.296035427412228
第一件,2.9955970317318408
疲劳,16.22440498362503
吓死人,13.373665316614431
春节,9.55800867209734
真多,14.105768856947169
你养,8.911971414107947
海南,7.495132615658614
忽略,21.743119429962192
女厕所,18.47216160477902
双眼,13.698882865476818
凳子,15.20002642184096
捞,16.28650988255227
钟意,9.556463315751268
砸死,10.085438735824546
柳,14.8411314349763
俺家,15.670354416335453
能比,13.049223859662185
玩耍,12.516701811465381
好暖心,10.86032159457934
一本正经,11.313342811127987
上集,14.862787796496907
几千块,7.473189187385774
专科,13.538267049518819
三百,14.10376542000099
都还没,18.44951986212495
详细,18.64095735543478
瑞士,14.301837625042117
愤怒,17.25067858241313
上升,21.186917864395873
睿,15.050675365793484
好汉,11.30418330757153
浮生,9.79812002340854
不装,23.04973594897301
周周,10.923632460302542
坑人,15.58933250951887
延迟,17.47527867220876
敌敌畏,16.366448163896386
科学家,12.832538715352518
巾,17.70632543229937
人工,15.244055444933664
单排,10.070890459057754
天王,18.6207837746707
乐趣,20.095807270950296
没生,16.983169823132446
运动员,14.543855031511564
我方,18.62922448853063
毛巾,15.692572133637626
独自,10.97542071536656
没想,18.799808088004248
脑壳,10.873953852015315
组,19.407695422521254
第四个,14.754729846325695
火焰,29.11519125435958
诸葛亮,15.291661041763604
斗鸡,20.413267487198155
逃,16.496201669476413
光环,16.148125888891254
不贵,11.159660141763927
暴力,9.206350832236772
窗外,14.350508043732592
科幻,12.6612841474482
桃,10.476650436042927
飞翔,20.488177295908223
极限,12.540048422114475
泥土,15.080139089717571
周一,9.499942209489115
周六,15.396461533232497
面粉,16.920974434196904
用到,9.025456691336707
淘气,15.645871649573397
治病,11.068817809709898
偶遇,8.7505166902566
邢台,6.99891214145892
失误,16.145582229463376
柚,17.834969419458815
沟通,19.73302909164282
狗血,5.39788367813885
亲妈,14.392893178343076
英语考试,21.092722825639463
害死,11.428108697443154
优越性,29.205581467880506
信心,17.85252837873916
一坨,10.085695654521674
建筑,16.52305951242522
馍,21.38893210573678
想不起来,16.718477897144325
刀法,16.792971060400173
一门,18.07443347899149
冲动,8.794283833656184
测评,12.176225176396088
肥肉,10.408823583591039
沦陷,20.32933497681286
名是,14.021619298336798
请教,11.170093317640383
放慢,9.288341338978077
战战,9.600188729432862
妞妞,14.053017836959299
娃娃脸,13.955245782522212
着火,16.601236828915408
责任心,17.502212235821915
讲究,19.165193240400605
猪八戒,11.347274514535599
保熟,13.082397200525348
恐慌,19.859721378262872
玩完,8.978482212317356
放进去,15.175066904502327
几只,11.074244517824418
里边,12.500169026633252
亏了,12.510124712764927
听不见,9.459262526331461
小腿,16.212566054159637
第三天,9.735506187571207
东方,14.3387024822939
观点,14.772297058144076
招人,15.147970230878432
外星人,15.542944435611243
聋,15.960190685678274
诈骗,20.820606098342914
解答,11.346649097066205
麻将,11.474479837859816
顺序,18.618150531040236
把握,18.20235317152221
概率,26.152950377022957
好歹,15.125187968975105
恩情,22.214840894645725
止不住,14.968748078264937
买菜,17.998391018858253
看海,13.939225211312406
缘,13.420609871460709
小点,15.498434744373087
幼稚,19.484029378662612
胖点,13.843379944315803
安稳,12.128381065519639
唢呐,16.05506731465213
措施,19.45707007339336
心肝,16.01994923370259
甚,17.637084164542152
涨粉,9.229056851345092
指教,18.695991165441846
腰疼,9.38083267324319
连连,20.649263068020744
杂技,12.114441617619477
性别,14.08413565128431
年轻漂亮,20.021684290720223
通道,24.601969033540406
那会,20.422079176087937
蜡烛,20.678016391446604
挺会,15.618648190912221
话题,14.880385203864513
爷爷奶奶,20.295871861201654
非常感谢,15.497071313423795
扣分,20.28202070839301
记不住,12.165358566394286
电话号码,22.036678988071884
驱逐出境,16.06843124318538
鱼丸,10.215365529291613
民国,13.612192324417038
蔷薇,28.892230905496408
感谢您,21.63791818961866
可靠,17.442965262624718
老夫,15.963605220321767
举,15.96338576387007
饮食,13.286774721165164
利益,15.65937291985301
热水器,17.34079377407017
咱家,14.874886080085613
瑜,20.073951052951614
马尾,13.084091111111098
下场,15.423078209803112
遵守,21.643461457711776
落魄,12.015849049693761
电瓶车,10.000627448476646
葱,9.177136279632727
典型,16.2191582014472
大好,11.027906964416804
修养,18.804148057878898
膨胀,13.045288237344623
挨,16.354986349667286
父子,18.309845862535816
吉大,20.21021803041909
不瞒你说,12.488941356908075
南无,20.15388722958449
团,12.537377865735081
双倍,13.479149386081712
一个多月,11.280238845243389
马赛克,8.393565051093299
陈赫,13.594891960074017
立刻,8.312736885176726
主动,17.405039782522127
竞技,20.350159686466323
冷静,21.12014081072971
传递,23.091030140392036
围着,15.343306903782317
喝多,15.12304556048678
爹看,11.82244728942814
服务员,12.313746138925925
几百块,7.043865583934249
打劫,12.67339782434146
能带,15.440257817274265
呼呼,15.688636486932666
开开心心,20.51313317005168
强制,20.135378853550904
两块,12.839846781130081
贴膜,7.135451894661776
看车,12.572262803695654
句句,25.190349654710595
凤凰,10.982179932822499
蔬菜,14.190936825827382
想象力,18.813533515519282
只为,14.792840273229302
没睡,15.797908864826171
前年,9.595630736441171
孝顺,23.318568125782292
母子,21.9902637923036
收获,18.393136975850148
强则,24.43128414167893
虚线,15.533751288018703
计算,20.917434794780334
我码,10.853838817114152
终生,23.3246409403188
贫穷,19.11325671405444
福福福福,18.381772977030973
皮鞋,10.40457793141374
没买,12.272162775522252
两包,21.897497467671386
打发,20.365022310268376
如同,11.216401348415786
劈,11.058928169758321
黑马,18.709773223511814
张嘴,17.75831552909626
普,13.342661575403149
现成,13.323908042561065
长根,18.594200511997244
不熟,18.87004536130525
压轴,12.804249160347435
朴实,19.791421130032568
娃儿,6.348813194005613
负重,22.658798462197815
痘痘,14.123584288837156
练出,11.810092553905125
无心,11.718390437650871
圈起来,16.472093078533206
亚洲,14.095980421091687
原型,9.030332866210625
人造,9.271584571054412
王炸,14.00475507714568
入境,18.435453613307978
双眸,11.204897182928196
尖,18.456701658214946
凯,14.585658342832641
汝,20.707986648947262
天真,16.74640964078761
双子座,12.330514511554906
公正,19.682474835638295
打赢,8.646083388736407
练成,15.938255771190633
颈椎,17.069520262187126
一度,9.461146912234206
起不来,8.841163622785505
斑,18.234756401720325
优越感,18.17564302316513
人过,20.606698848019285
玉山,33.93566922922054
真不容易,17.852909752736423
哲学,16.355565479449574
大拇指,9.029317688602191
时不时,15.195602563404286
斑马,18.00506213880079
开枪,11.518852958045366
孙红雷,12.17157125720323
大胆,16.962009768270732
野菜,11.012111027534742
衡阳人,24.28293267027314
热烈欢迎,20.36903512469689
准确,11.099487697308653
神功,19.350808232412696
杵,15.561712022175001
悲惨,11.05748496016392
五千,16.40394752744964
说了算,20.919089562885148
平均,19.265476380810803
水管,11.28948762556225
攒够,13.773064378297427
