word,sentiment
不了,-6.13043240539527
不想,-7.0246766374086596
长,-6.745727784255973
谢谢,-4.224952349148558
火,-6.679288087259765
害羞,-2.3861847746787683
真是,-5.84131844751755
不用,-6.335195956135338
巧克力,4.899376404679966
头发,-6.659618508779633
月,-6.425761316328873
为啥,-6.3894225803366576
小时候,-7.363039170202925
几个,-6.987225608563022
这些,-6.831601041917906
出,-6.715079998164149
快哭了,-4.058088084180912
幸福,-3.6631992974281333
这里,-6.281255210733266
机智,-5.300930981485698
哭,-6.281257877528278
好多,-6.685059993643234
永远,-4.3601094555443645
世界,-5.840179761996849
可怜,-3.158551856064821
偷笑,-4.919660637193487
危险,-6.395791888632294
事,-6.3964539306970725
居然,-6.438219128518127
一般,-6.941723669345491
白眼,-6.55738373130782
天天,-6.340051326415997
努力,-6.044730587942074
帅,-5.747419341291449
妈妈,-5.134999402252457
!,-1.7347255387034473
放,-6.833428115890216
你好,-4.456027123929793
美国,-5.31074676840653
妈,-7.003648045842084
为了,-6.474367820325681
女生,-7.328800703249283
腿,-6.181357285648853
刚刷,-8.818513566822396
不敢,-6.802036717031423
狗,-6.695706448006119
该,-6.463035540745776
刚,-7.390125902450875
与,-6.2513124992609095
电视剧,-6.459515541063031
确实,-6.1033472334739205
记得,-6.669304209331001
工作,-6.337233715277421
翻,-5.910786037607494
有个,-7.788231642278793
时间,-6.422586408511234
每天,-6.694017673707333
的话,-6.703150129284967
跳,-6.384844123272228
先,-6.210869719062094
找到,-5.99859264898047
迷人,-5.977292049643975
男生,-7.292082739027124
每次,-6.087278908250449
样子,-6.340276582674521
所有,-6.461815008074195
结果,-7.137752371300593
回家,-4.3304015511251714
啊啊啊,-4.1110339803994895
疫情,-4.5197698309174354
开心,-5.485884389182999
大哥,-5.135163327835489
结婚,-7.01988697790307
口罩,-5.854469686940805
不过,-6.116813717109619
前,-6.7649967572375544
一种,-6.1065077638057454
父母,-7.240395964177006
平安,1.3348968257308045
一句,-5.7521477905439085
看过,-6.582855351088411
音乐,-5.71339323730869
女儿,-6.109957746187184
只能,-6.135350377718825
送,-5.970632456462629
尴尬,-5.812400849338889
换,-6.56814473774324
手,-6.560194439855908
试试,-6.295460206811789
哎,-6.343258049233794
靠,-6.474194759743848
岁,-6.546393100261607
真实,-6.053567667390513
祈祷,-0.360909233950646
住,-6.696904482793306
站,-6.34714205431904
容易,-6.4898670780743135
简单,-6.083157293851553
链接,-6.217178578555952
帮,-6.256578372753978
多少钱,-5.764323892529599
羡慕,-5.745835624512818
话,-6.395424849739985
调皮,-0.48440218781104855
人生,-6.489983564872052
