word,sentiment
差不多,-10.777527480494342
价格,-10.022514126966922
有钱人,-10.42525520167904
第一次,-10.967633006700924
一条,-10.831157360450147
屏,-12.759536531932252
不在,-10.310530811635896
安排,-9.635159572416503
而已,-10.720164333288613
抱拳,-0.6775152267023049
心疼,-8.934758880511977
新,-9.81778210919198
后来,-11.372728519976807
或者,-11.348768733790402
正常,-8.877068632046814
当时,-10.262804398446187
最近,-10.09050826291743
害怕,-10.131378851277315
几天,-10.340344278785295
刚才,-12.176838608832261
难,-10.454922133421995
聪明,-3.9395225823345914
太美,-8.779823963767491
活,-10.506683039786596
城市,-10.910255395124118
情况,-10.536850546704336
好人,-4.65536259322883
超,-9.722497680390372
上面,-11.202289937348676
先生,-10.047129254502176
爱情,-9.850955078662107
愿,-3.330788191200512
人类,-9.047635781104644
鞋子,-10.502752932867851
月亮,-9.614846433499203
回,-10.601149824606814
扔,-10.576049610135012
锁,-12.350848640595167
继续,-10.396064819166417
我想静静,-10.461372589756278
每,-9.035646636205096
回去,-10.582069440045226
出现,-10.555748743796189
原因,-10.642167036633413
集合,-10.148863422091752
技术,-9.642794237217132
毛病,-9.089475868487778
动作,-9.994779285895651
抱,-9.969111801390468
地球,-9.430482873621395
总是,-10.784397808190278
哟,-9.053001409720267
真心,-10.040983309867753
一切,-7.735854915254714
假,-10.690553276022113
举报,-10.179483328234966
