word,sentiment
跳舞,249.7210701
特效,130.3495561
接受,127.0985681
原唱,166.9573211
剪,98.97904038
嘴,112.9243933
踢,5.868387528
看起来,270.0709514
外国人,32.22925953
狗子,65.50847273
和平,-42.55514304
外面,-1.781034103
骂,-24.98805762
减肥,63.88741439
数学,136.3177136
剧情,82.3613258
十十,246.3847611
集美,51.72483453
叭,193.7301097
关键,-6.916595107
开车,-2.165749553
一套,59.643634
洗,63.27708911
嘿哈,249.3689211
有钱人,68.05595795
真好,310.6417561
窗帘,170.2714057
嗨,155.4614467
累,96.72946247
小宝贝,332.621071
生命,165.2069135
块,-60.09124859
默默,86.26240958
舞,240.8083684
想想,100.0370302
玩意,65.97208624
善待,8.98527965
骗人,33.33874291
凯旋,323.1798566
技术,125.3337695
泡,-2.745747208
一张,109.1662136
一对,242.8329653
棒棒,426.0842403
灯笼,570.2681896
身边,70.61465316
耶耶,267.3411961
版本,144.658114
配合,215.4833679
十年,98.24395286
呆,51.3617964
躺,-27.05917885
紫,163.0749222
树,65.22458298
代表,236.7628987
自由,83.89425764
砸,13.72901491
一场,100.1626664
毫无,190.0770849
照片,74.43937709
考虑,17.53308388
半天,-18.40920917
陈,163.9545297
一首,216.6025044
乱,-13.30231662
佩服,258.2272397
裙子,118.4898386
信号,58.5961953
仓鼠,94.30849988
奋斗,193.0494006
仙,151.8695393
全网,171.9897315
配,148.6390935
正在,8.414769021
简直,202.3453061
唯一,131.5458717
遇见,151.7209579
眼里,135.1777947
伤害,42.29888496
我怕,5.074170688
力量,245.000584
一把,21.90188744
快递,75.0907807
不带,-19.62291582
从小,176.6458425
噢,208.7062197
蓝色,202.1066983
冷,159.2988673
喊,115.4787447
麻烦,16.72121546
牙,64.90409703
家长,59.27691945
沾,42.006019
马超,48.83652315
曾,109.2920536
心情,89.00814333
有种,178.0008716
没用,11.1986287
配音,130.554846
莫名,202.9754589
放在,-56.17492607
温暖,223.9219443
星河,77.08795822
无聊,66.79969873
不信,50.66529333
嘻嘻,122.3115256
一群,108.6409921
同意,146.7879816
橘子,76.05486472
多次,24.19036568
决定,88.10509622
爆,176.5251002
皮,17.02350353
后续,49.1046421
